"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","636","TC-FILEGALLERY-CREATE-SEC-sqlInjection3: Admin file gallery SQLi/XSS (SQLi Dropper)","","2026-08-24","passed","2026-08-24","💸 Payouts, Commissions & File Management","","",""
"","189","TC-RT-RV-04 [STATUS] Invalid token → 4xx (not 5xx)","","2026-08-24","passed","2026-08-24","📊 User Refresh Token — Response Validation","","",""
"","251","TC-FILEGALLERY-CREATE-SEC-xssImg: Admin file gallery SQLi/XSS (XSS Image Error)","","2026-08-24","passed","2026-08-24","💸 Payouts, Commissions & File Management","","",""
"","228","TC-OVERVIEW: Completed Orders Stats","","2026-08-24","passed","2026-08-24","📊 Admin / Overview","","",""
"","245","TC-SEC-XSS-SEARCH-01 XSS in search param: ""<script>alert(""XSS"")</script>""","","2026-08-24","passed","2026-08-24","⚡ XSS Injection Tests — Input Fields","","",""
"","190","TC-FP-SEC-SQL-08 [SECURITY] SQL inject in phone: """" OR """"=""""","","2026-08-24","passed","2026-08-24","🛡️ Forgot Password — Security Tests","","",""
"","7504","SALON_PROFILE-2-BND-PAG: [Boundary] Get authenticated salon working days should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_profile","","",""
"","284","TC-NOTIF-CREATE-SEC-xssBasic: Admin create notification SQLi/XSS (XSS Basic Script)","","2026-08-24","passed","2026-08-24","🔔 Notifications","","",""
"","546","SERVICES_SHOW-1-NEG-AUTH: [Negative/Auth] Get service details should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for services_show","","",""
"","330","ADMIN_BLOGS-5-SEC-SQL: [Security] Delete blog should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_blogs","","",""
"","231","TC-AUTH-ADMIN-SEC-noSqlInjection1: Admin login SQLi (NoSQLi Not Equal)","","2026-08-24","passed","2026-08-24","🔐 Auth - User Auth","","",""
"","231","WEB_ADMIN-51-BND-PAG: [Boundary] List all orders should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","189","TC-SALON-AVAIL-01: Get salon availability (web)","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","191","TAP_COMMISSIONS-1-POS-PERF: [Positive/Perf] Tap commission payment callback should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for tap_commissions","","",""
"","229","TC-PAYOUT-STATUS-SEC-noSqlInjection2: Admin payouts SQLi/XSS in status (NoSQLi Greater Than)","","2026-08-24","passed","2026-08-24","💸 Payouts, Commissions & File Management","","",""
"","393","WEB_ADMIN-126-POS-PERF: [Positive/Perf] Get Services List for Report Filter should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","245","WEB_ADMIN-65-POS-PERF: [Positive/Perf] Update category should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","190","TC-SEC-XSS-REG-01 XSS in registration fname: ""<script>alert(""XSS"")</script>""","","2026-08-24","passed","2026-08-24","⚡ XSS Injection Tests — Input Fields","","",""
"","194","TC-BANK-01: Get public banks list","","2026-08-24","passed","2026-08-24","💰 Financial - Banks, Wallet & Cards","","",""
"","196","TC-VRC-SEC-SQL-01 [SECURITY] SQL inject code field: ""' OR '1'='1""","","2026-08-24","passed","2026-08-24","🔑 Verify Reset Code — Tests","","",""
"","890","TC-13: Should return 404 for non-existent package","","2026-08-24","passed","2026-08-24","Packages API Tests (Authenticated)","","",""
"","227","WEB_ADMIN-25-SEC-SQL: [Security] Get Salons Statics should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","190","WEB_ADMIN-75-NEG-AUTH: [Negative/Auth] Get service details should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","233","WEB_ADMIN-111-BND-PAG: [Boundary] Get Edit Role User Permission Data should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","329","WEB_ADMIN-70-SEC-SQL: [Security] Get service type details should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","216","WEB_ADMIN-87-POS-PERF: [Positive/Perf] Clear version cache should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","235","WEB_ADMIN-35-SEC-SQL: [Security] List All Admins should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","532","TC-L-14 [BOUNDARY] Special characters in password → handled","","2026-08-24","passed","2026-08-24","📏 Admin Login — Boundary Value Tests","","",""
"","191","TC-UP-14 [INVALID] Register with corrupted image → not 500","","2026-08-24","passed","2026-08-24","👤 Registration — Avatar Upload Tests","","",""
"","190","WEB_ADMIN-7-NEG-AUTH: [Negative/Auth] Create User should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","197","TC-AUTH-REG-VAL-massiveString: Send OTP with invalid phone (5000 Char String)","","2026-08-24","passed","2026-08-24","🔐 Auth - User Auth","","",""
"","189","TC-FP-SEC-SQL-02 [SECURITY] SQL inject in phone: ""' OR 1=1--""","","2026-08-24","passed","2026-08-24","🛡️ Forgot Password — Security Tests","","",""
"","194","TC-CONFIG-SEC-sqlInjection3: Get app version with SQLi/XSS platform (SQLi Dropper)","","2026-08-24","passed","2026-08-24","⚙️ App Config","","",""
"","189","ADMIN_PROMOCODES-4-NEG-AUTH: [Negative/Auth] Get a promocode by id should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_promocodes","","",""
"","234","TC-EARNINGS-01: Admin earnings","","2026-08-24","passed","2026-08-24","💸 Payouts, Commissions & File Management","","",""
"","1946","TC-SALON-PUB-SEARCH-SEC-sqlInjection3: Guest search salons SQLi/XSS (SQLi Dropper)","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","251","TC-PROMO-CREATE-VAL-invalidEmail: Admin create promo invalid maxUses (Invalid Email Format)","","2026-08-24","passed","2026-08-24","🎁 Offers, Packages & Promocodes","","",""
"","191","ADMIN_PACKAGE-ADVERTISEMENTS-5-SEC-SQL: [Security] Delete package advertisement should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_package-advertisements","","",""
"","197","BALANCE_APPLE-PAY-1-NEG-AUTH: [Negative/Auth] Process Apple Pay wallet top-up with Tap token should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for balance_apple-pay","","",""
"","192","WEB_ADMIN-36-POS-PERF: [Positive/Perf] List Nurses should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","249","SALON_ORDERS-6-POS-PERF: [Positive/Perf] Mark artist as in way should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_orders","","",""
"","292","TC-PAG-08 [EDGE] /api/v1/web/admin/orders limit=-1 → not 500","","2026-08-24","passed","2026-08-24","📄 Pagination Tests — Admin Endpoints","","",""
"","263","TC-19: Should delete package","","2026-08-24","passed","2026-08-24","Web Salon Packages Tests","","",""
"","190","TC-RP-05 [BOUNDARY] Short password (< 6 chars) → not 200","","2026-08-24","passed","2026-08-24","🔒 Reset Password — Tests","","",""
"","221","TC-BANKACCT-01: User list bank accounts","","2026-08-24","passed","2026-08-24","💰 Financial - Banks, Wallet & Cards","","",""
"","191","WEB_ADMIN-99-NEG-AUTH: [Negative/Auth] List all Tap payment records should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","226","TC-SETTINGS-01: Get system settings","","2026-08-24","passed","2026-08-24","🛠️ Admin / Settings","","",""
"","230","SALON_SERVICES-2-POS-PERF: [Positive/Perf] Create service (mobile) should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_services","","",""
"","555","TC-CAT-07: Guest list categories","","2026-08-24","passed","2026-08-24","🗂️ Categories, Type Services & Services","","",""
"","207","WEB_ADMIN-79-SEC-SQL: [Security] Restore a deleted service should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","236","WEB_ADMIN-72-POS-PERF: [Positive/Perf] Delete service type should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","189","BANKS-4-NEG-AUTH: [Negative/Auth] Update a bank account should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for banks","","",""
"","353","SALON_ORDERS-4-BND-PAG: [Boundary] Accept an order should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_orders","","",""
"","2","TC-11: Should get single offer","","2026-08-24","passed","2026-08-24","Web Salon Offers Tests","","",""
"","212","WEB_ADMIN-93-POS-PERF: [Positive/Perf] Toggle block unknown clients should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","211","TC-02: Should get salon orders with pagination","","2026-08-24","passed","2026-08-24","Salon Orders List Tests","","",""
"","189","TC-SEC-SDE-06 HTTP headers do not expose server version","","2026-08-24","passed","2026-08-24","🔒 Sensitive Data Exposure Tests","","",""
"","191","TC-LOC-STATES-SEC-sqlInjection1: Get states with SQLi/XSS in country_id (SQLi Boolean Base)","","2026-08-24","passed","2026-08-24","🌍 Locations","","",""
"","819","CART_DELETE-1-BND-PAG: [Boundary] Delete item from cart should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for cart_delete","","",""
"","226","WEB_ADMIN-2-POS-PERF: [Positive/Perf] Create VIP should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","193","TC-CT-SEC-XSS-1 [SECURITY] XSS in contacts: ""<script>alert(""XSS"")""","","2026-08-24","passed","2026-08-24","📞 Admin Contact Settings — Tests","","",""
"","218","TC-OFFER-02: Salon create offer","","2026-08-24","passed","2026-08-24","🎁 Offers, Packages & Promocodes","","",""
"","190","TC-RP-02 [NEGATIVE] Mismatched passwords → not 200","","2026-08-24","passed","2026-08-24","🔒 Reset Password — Tests","","",""
"","191","GUEST_CART-1-POS-PERF: [Positive/Perf] Apply promo code to guest cart should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for guest_cart","","",""
"","193","TC-04: Should fail with missing email field","","2026-08-24","passed","2026-08-24","Contact Us API Tests","","",""
"","213","WEB_SALON-24-SEC-SQL: [Security] Delete gallery image should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","190","TC-FP-SEC-XSS-06 [SECURITY] XSS in phone: ""{{constructor.constructor""","","2026-08-24","passed","2026-08-24","🛡️ Forgot Password — Security Tests","","",""
"","190","SALON_COMMISSIONS-1-NEG-AUTH: [Negative/Auth] List finished orders with commission status for this salon should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_commissions","","",""
"","565","TC-SEC-HDR-02 Extremely large header value handled safely","","2026-08-24","passed","2026-08-24","📤 Header Injection / Anomalous Header Tests","","",""
"","205","TC-L-SEC-SQL-04 [SECURITY] SQL injection in email: ""' UNION SELECT username,passwo""","","2026-08-24","passed","2026-08-24","🛡️ Admin Login — Security Tests","","",""
"","252","TC-PERM-CREATE-SEC-xssImg: Create permission group SQLi/XSS name (XSS Image Error)","","2026-08-24","passed","2026-08-24","🔑 Admin / Administration (Permission Groups)","","",""
"","192","TC-SP-06 [INVALID] Invalid type value → not 500","","2026-08-24","passed","2026-08-24","📸 Salon Profile Files — Tests","","",""
"","192","TC-SEC-SQL-USERLOGIN-03 SQL inject user login: ""'; DROP TABLE users;--""","","2026-08-24","passed","2026-08-24","💉 SQL Injection Tests — All Key Input Points","","",""
"","190","TC-FP-SEC-SQL-07 [SECURITY] SQL inject in phone: ""' OR 'x'='x""","","2026-08-24","passed","2026-08-24","🛡️ Forgot Password — Security Tests","","",""
"","268","WEB_ADMIN-61-BND-PAG: [Boundary] List all categories should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","262","TC-SALON-02: Admin search salons by name (Happy Path)","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","189","TC-UL-02 [NEGATIVE] Wrong user password → not 200","","2026-08-24","passed","2026-08-24","📱 User Mobile Login — Full Tests","","",""
"","336","TC-RV-SCHEMA-04 Admin users list response schema","","2026-08-24","passed","2026-08-24","📐 Response Schema Validation","","",""
"","978","SALON_CALENDAR-1-POS-PERF: [Positive/Perf] Get salon calendar orders should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_calendar","","",""
"","211","WEB_ADMIN-112-NEG-AUTH: [Negative/Auth] Update Role User Permission should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","191","CART_I-3-NEG-AUTH: [Negative/Auth] Complete current cart into an order should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for cart_i","","",""
"","192","WEB_ADMIN-36-BND-PAG: [Boundary] List Nurses should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","196","TC-06: Should get version without platform header","","2026-08-24","passed","2026-08-24","Get Version API Tests","","",""
"","216","TC-CAT-GET-SEC-noSqlInjection1: Admin get category by SQLi/XSS ID (NoSQLi Not Equal)","","2026-08-24","passed","2026-08-24","🗂️ Categories, Type Services & Services","","",""
"","2702","TC-SEC-BF-01 Multiple failed logins should not crash server (5 attempts)","","2026-08-24","passed","2026-08-24","🔐 Brute Force / Rate Limiting Tests","","",""
"","192","ADMIN_PACKAGE-ADVERTISEMENTS-1-POS-PERF: [Positive/Perf] Get all package advertisements should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_package-advertisements","","",""
"","192","TC-L-SEC-XSS-01 [SECURITY] XSS payload in email: ""<script>alert(""XSS"")</script>""","","2026-08-24","passed","2026-08-24","🛡️ Admin Login — Security Tests","","",""
"","228","TC-VIP-VAL-booleanTrue: Admin create VIP config with invalid name (Boolean True (wrong type))","","2026-08-24","passed","2026-08-24","👤 Users - Profile & Admin Management","","",""
"","193","GUEST_CART-3-BND-PAG: [Boundary] Get current guest cart should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for guest_cart","","",""
"","190","WEB_ADMIN-23-NEG-AUTH: [Negative/Auth] Get Calendar Events should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","1098","OFFERS-1-BND-PAG: [Boundary] List offers should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for offers","","",""
"","191","SALON_CALENDAR-1-NEG-AUTH: [Negative/Auth] Get salon calendar orders should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_calendar","","",""
"","227","TC-ADDR-CREATE-VAL-booleanFalse: User create address missing/invalid Lat (Boolean False (wrong type))","","2026-08-24","passed","2026-08-24","📦 Orders, Addresses & Disputes","","",""
"","191","TC-ADMIN-BANK-RBAC-01: Admin list banks with Invalid Token → 401/403","","2026-08-24","passed","2026-08-24","💰 Financial - Banks, Wallet & Cards","","",""
"","832","CART_I-2-POS-PERF: [Positive/Perf] Choose payment method for current cart should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for cart_i","","",""
"","191","TC-04: Should show single blog by ID","","2026-08-24","passed","2026-08-24","Blogs API Tests","","",""
"","243","WEB_ADMIN-96-SEC-SQL: [Security] List all wallet balance top-up requests should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","233","WEB_ADMIN-33-SEC-SQL: [Security] Update Permission Group should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","189","TC-FP-04 [NEGATIVE] Empty phone string → not 200","","2026-08-24","passed","2026-08-24","❌ Forgot Password — Negative Tests","","",""
"","219","TC-TYPESERV-RBAC-01: Admin list type services with Expired Token Format → 401/403","","2026-08-24","passed","2026-08-24","🗂️ Categories, Type Services & Services","","",""
"","190","TC-20: Should fail packages without auth","","2026-08-24","passed","2026-08-24","Web Salon Packages Tests","","",""
"","848","ADDRESS_DELETE-1-BND-PAG: [Boundary] Delete an address should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for address_delete","","",""
"","206","TC-PKG-01: Salon list packages","","2026-08-24","passed","2026-08-24","🎁 Offers, Packages & Promocodes","","",""
"","259","WEB_ADMIN-57-SEC-SQL: [Security] Restore a deleted order should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","214","TC-PAG-01 [VALID] /api/v1/web/admin/services page=1&limit=5 → 200","","2026-08-24","passed","2026-08-24","📄 Pagination Tests — Admin Endpoints","","",""
"","256","TC-CAT-SEC-SQLID-02 [SECURITY] SQL inject in ID path: ""' OR 1=1--""","","2026-08-24","passed","2026-08-24","🛡️ Admin Categories — Security Tests","","",""
"","189","CART_CLOSED_DAYS-1-NEG-AUTH: [Negative/Auth] Get closed days for booking should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for cart_closed_days","","",""
"","240","TC-USER-UPDATE-VAL-emptyStrings: Update profile firstName (Empty String)","","2026-08-24","passed","2026-08-24","👤 Users - Profile & Admin Management","","",""
"","199","TC-FP-RV-02 [SCHEMA] Error has message field","","2026-08-24","passed","2026-08-24","📊 Forgot Password — Response Validation","","",""
"","189","TC-RBAC-NT-User profile → 401 without token","","2026-08-24","passed","2026-08-24","🔒 No Token → Protected Endpoints (Must be 401)","","",""
"","223","TC-NOTIF-01: Admin list notifications","","2026-08-24","passed","2026-08-24","🔔 Notifications","","",""
"","226","TC-OVERVIEW-RBAC: Normal user access Completed Orders Stats → 403","","2026-08-24","passed","2026-08-24","📊 Admin / Overview","","",""
"","267","TC-SEC-SDE-03 Admin user list does NOT expose passwords","","2026-08-24","passed","2026-08-24","🔒 Sensitive Data Exposure Tests","","",""
"","411","TC-SC-01 [POSITIVE] Get commissions → 200 + schema","","2026-08-24","passed","2026-08-24","💰 Salon Commissions & Calendar — Tests","","",""
"","245","TC-15: Should delete role","","2026-08-24","passed","2026-08-24","Admin - Roles Management Tests","","",""
"","300","TC-CARD-01 [POSITIVE] Add new test card → 200/201","","2026-08-24","passed","2026-08-24","💳 Cards API — Lifecycle & Integration Tests","","",""
"","232","WEB_ADMIN-93-SEC-SQL: [Security] Toggle block unknown clients should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","187","TC-SVC-04 [NEGATIVE] No auth for services → 401","","2026-08-24","passed","2026-08-24","⚙️ Admin Services — Full Tests","","",""
"","860","TC-ADMIN-CREATE-SEC-xssBasic: Create admin SQLi/XSS in firstName (XSS Basic Script)","","2026-08-24","passed","2026-08-24","👑 Admin / Admins Management","","",""
"","3379","WEB_ADMIN-100-BND-PAG: [Boundary] Get Live Operations Feed should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","229","ADMIN_PAGES-4-SEC-SQL: [Security] Update page should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_pages","","",""
"","328","TC-ADMIN-ORDER-03: Admin list carts","","2026-08-24","passed","2026-08-24","📦 Orders, Addresses & Disputes","","",""
"","193","TC-UP-15 [SECURITY] SVG with embedded XSS as avatar → not 500","","2026-08-24","passed","2026-08-24","👤 Registration — Avatar Upload Tests","","",""
"","188","TC-SP-03 [NEGATIVE] Invalid token → not 200 / not 500","","2026-08-24","passed","2026-08-24","📸 Salon Profile Files — Tests","","",""
"","190","ADMIN_ADVERTISEMENTS-5-NEG-AUTH: [Negative/Auth] Delete advertisement should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_advertisements","","",""
"","216","TC-ADMIN-RBAC-02: Normal user access admin profile → 403","","2026-08-24","passed","2026-08-24","👑 Admin / Admins Management","","",""
"","289","TC-SALON-PROF-SEC-noSqlInjection2: Update salon profile SQLi/XSS in fname (NoSQLi Greater Than)","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","190","TC-16: Should fail config versions without auth","","2026-08-24","passed","2026-08-24","Admin App Config Versions Tests","","",""
"","222","AUTH_VERIFICATION-CODE-1-POS-PERF: [Positive/Perf] Verify Reset Code should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for auth_verification-code","","",""
"","194","TC-14: Should get services by type","","2026-08-24","passed","2026-08-24","Guest Services API Tests","","",""
"","195","WEB_ADMIN-36-SEC-SQL: [Security] List Nurses should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","191","TC-15: Should fail rating without auth","","2026-08-24","passed","2026-08-24","Rate Order Tests","","",""
"","190","WEB_SALON-12-NEG-AUTH: [Negative/Auth] Create offer should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","193","TC-RV-EM-03 No token error message is present","","2026-08-24","passed","2026-08-24","📝 Error Message Format Validation","","",""
"","205","TC-AUTH-REG-SEC-sqlInjection3: Send OTP SQLi/XSS (SQLi Dropper)","","2026-08-24","passed","2026-08-24","🔐 Auth - User Auth","","",""
"","216","TC-FILEGALLERY-CREATE-SEC-htmlInjection: Admin file gallery SQLi/XSS (HTML Injection)","","2026-08-24","passed","2026-08-24","💸 Payouts, Commissions & File Management","","",""
"","269","TC-ADMIN-GRP-02: Should create new administration group","","2026-08-24","passed","2026-08-24","Admin - Administration Groups Tests","","",""
"","218","TC-CAT-SRH-01 [VALID] Search categories by name → 200","","2026-08-24","passed","2026-08-24","📄 Admin Categories — Pagination & Filter","","",""
"","390","TC-SALON-UPDATE-VAL-emptyStrings: Admin update salon invalid fname (Empty String)","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","221","TC-PROMO-01: Admin list promocodes","","2026-08-24","passed","2026-08-24","🎁 Offers, Packages & Promocodes","","",""
"","190","TC-ADMIN-RBAC-01: Get admin profile with Invalid Token → 401/403","","2026-08-24","passed","2026-08-24","👑 Admin / Admins Management","","",""
"","8317","CART_RESTORE-1-BND-PAG: [Boundary] Restore item to cart should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for cart_restore","","",""
"","232","TC-FP-BV-01 [BOUNDARY] Phone 1 digit → not 200 / not 500","","2026-08-24","passed","2026-08-24","📏 Forgot Password — Boundary Values","","",""
"","858","TC-CAT-12 [NEGATIVE] User token on admin categories → 401/403","","2026-08-24","passed","2026-08-24","❌ Admin Categories — Negative Tests","","",""
"","818","ADDRESS_DELETE-1-POS-PERF: [Positive/Perf] Delete an address should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for address_delete","","",""
"","189","TC-SS-05 [NEGATIVE] Create service no auth → 401","","2026-08-24","passed","2026-08-24","💇 Salon Services — Tests","","",""
"","249","TC-BLOG-CREATE-SEC-sqlInjection2: Admin create blog post SQLi/XSS (SQLi Comment)","","2026-08-24","passed","2026-08-24","📝 Content Management (Blogs, Pages, FAQs, Privacy Policy)","","",""
"","190","TAP_CALLBACK-1-POS-PERF: [Positive/Perf] Tap order payment callback should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for tap_callback","","",""
"","292","TC-SALON-GET-SEC-sqlInjection3: Admin get salon by SQLi/XSS ID (SQLi Dropper)","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","234","ADMIN_PROMOCODES-1-BND-PAG: [Boundary] List all promocodes (paginated) should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_promocodes","","",""
"","215","TC-BLOG-CREATE-VAL-negativeNumber: Admin create blog post invalid title (Negative Number)","","2026-08-24","passed","2026-08-24","📝 Content Management (Blogs, Pages, FAQs, Privacy Policy)","","",""
"","353","SALON_ORDERS-3-BND-PAG: [Boundary] Get order details for salon should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_orders","","",""
"","188","TC-07: Should ban/block a salon","","2026-08-24","passed","2026-08-24","Admin - Salon CRUD Tests","","",""
"","1194","TC-PROF-POS-02: [Positive] Should update user profile successfully","","2026-08-24","passed","2026-08-24","Exhaustive Profile Tests","","",""
"","464","TC-ADMIN-ORDER-01: Admin list all orders","","2026-08-24","passed","2026-08-24","📦 Orders, Addresses & Disputes","","",""
"","892","SERVICES-1-BND-PAG: [Boundary] List services should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for services","","",""
"","319","WEB_ADMIN-35-BND-PAG: [Boundary] List All Admins should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","190","TC-LOC-STATES-SEC-sqlInjection2: Get states with SQLi/XSS in country_id (SQLi Comment)","","2026-08-24","passed","2026-08-24","🌍 Locations","","",""
"","188","TC-ART-SEC-SQL-03 [SECURITY] SQL inject admin refresh token: ""'; DROP TABLE users;--""","","2026-08-24","passed","2026-08-24","❌ Admin Refresh Token — Negative Tests","","",""
"","190","WEB_ADMIN-70-NEG-AUTH: [Negative/Auth] Get service type details should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","213","WEB_SALON-8-SEC-SQL: [Security] Delete service image should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","238","ADMIN_PAGES-1-SEC-SQL: [Security] Get all pages should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_pages","","",""
"","971","TC-PROF-BND-01: [Boundary] Update profile with max length name (255 chars)","","2026-08-24","passed","2026-08-24","Exhaustive Profile Tests","","",""
"","416","TC-SRH-07 [BOUNDARY] Very long search keyword (500 chars) → not 500","","2026-08-24","passed","2026-08-24","🔍 Search & Filter Tests","","",""
"","235","WEB_ADMIN-86-BND-PAG: [Boundary] Get all app versions should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","189","TC-SEC-XSS-REG-04 XSS in registration fname: ""<img src=x onerror=alert(1)>""","","2026-08-24","passed","2026-08-24","⚡ XSS Injection Tests — Input Fields","","",""
"","188","TC-13: Should fail salon operations without auth","","2026-08-24","passed","2026-08-24","Admin - Salon Gallery Tests","","",""
"","190","GUEST_OFFERS-2-SEC-SQL: [Security] Get offer details (guest) should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for guest_offers","","",""
"","268","TC-AUTH-01: Register & Send OTP to new phone","","2026-08-24","passed","2026-08-24","🔐 Auth - User Auth","","",""
"","220","WEB_ADMIN-70-POS-PERF: [Positive/Perf] Get service type details should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","189","TC-ADMIN-ORDER-RBAC-01: Admin list orders with Expired Token Format → 401/403","","2026-08-24","passed","2026-08-24","📦 Orders, Addresses & Disputes","","",""
"","240","TC-07: Should get contact us list (admin)","","2026-08-24","passed","2026-08-24","Admin Contact Us Tests","","",""
"","237","TC-SEC-SQL-SEARCH-02 SQL inject search param: ""' OR 1=1--""","","2026-08-24","passed","2026-08-24","💉 SQL Injection Tests — All Key Input Points","","",""
"","888","SALONS_WORKING-DAYS-1-POS-PERF: [Positive/Perf] Get working days for a salon should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salons_working-days","","",""
"","979","SALONS_OFFERS-1-BND-PAG: [Boundary] List salon offers should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salons_offers","","",""
